"Filename: ""C:\path\to\file.csv""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*NOTE: This file was taken from http://www.bmsc.washington.edu/FIT/documentation/format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wellset: ""Default""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Step,Cycle,Dye,Temp.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
2,205, HEX,60.7,4.5873,3.8134,4.8442,4.408,3.7791,5.7941,4.845,3.2183,4.8691,4.9446,5.2371,2.1474,2.7752,2.5353,2.3047,2.4671,1.5179,2.0415,1.3474,1.6287,2.7239,2.2719,2.4323,4.24,1.5438,1.4466,1.5741,1.2202,1.825,1.8361,3.8615,2.0601,4.7264,3.1777,2.806,2.6401,3.4869,2.2163,2.4663,3.2703,4.0881,3.4013,4.0256,3.8093,4.3114,2.3877,3.4299,4.2387
2,206, HEX,61,4.5873,3.8571,4.8634,4.4125,3.7799,5.7771,4.845,3.1949,4.8769,4.9777,5.2642,2.1682,2.7804,2.4951,2.2827,2.4569,1.5022,2.0346,1.3545,1.6309,2.7188,2.2675,2.4271,4.253,1.6075,1.5165,1.6251,1.2724,1.8793,1.9013,3.9083,2.1266,4.7081,3.2082,2.8184,2.6731,3.5137,2.2261,2.476,3.3109,4.1213,3.4439,4.0664,3.8237,4.2952,2.3824,3.4431,4.2664
2,207, HEX,61.1,4.5873,3.8932,4.9079,4.4618,3.8223,5.8251,4.845,3.2333,4.8835,4.9653,5.2788,2.1817,2.7645,2.4853,2.2881,2.4464,1.5097,2.0373,1.3465,1.6396,2.7062,2.255,2.4203,4.2365,1.6567,1.5799,1.6915,1.3237,1.9297,1.9684,3.9758,2.2103,4.7464,3.2525,2.8442,2.7167,3.5336,2.2137,2.4955,3.3281,4.1264,3.4698,4.097,3.8627,4.3378,2.4045,3.4569,4.243
2,208, HEX,61.3,4.5873,3.896,4.9213,4.4702,3.8405,5.8514,4.845,3.2438,4.9044,5.0421,5.3285,2.2101,2.7626,2.4794,2.2952,2.4485,1.5337,2.0494,1.3621,1.6426,2.6939,2.2431,2.4162,4.2212,1.707,1.643,1.7307,1.3754,1.9843,2.0289,4.0375,2.2746,4.7634,3.2994,2.8662,2.7338,3.5198,2.2388,2.5052,3.3498,4.1409,3.4734,4.108,3.881,4.3434,2.406,3.47,4.2796
2,209, HEX,61.5,4.5873,3.9322,4.9577,4.4937,3.8642,5.8952,4.845,3.2507,4.9288,5.0611,5.3285,2.2228,2.7573,2.4776,2.3172,2.4471,1.5285,2.0418,1.3615,1.6408,2.685,2.2373,2.4059,4.1982,1.7548,1.712,1.7871,1.4233,2.0295,2.0944,4.0944,2.3566,4.7965,3.3352,2.8821,2.8168,3.5912,2.2759,2.5289,3.3697,4.144,3.4882,4.1219,3.8907,4.3381,2.415,3.4787,4.294
2,210, HEX,61.7,4.5873,3.9541,4.9849,4.5175,3.8936,5.9572,4.845,3.302,4.9842,5.0777,5.3285,2.2404,2.7514,2.4499,2.2913,2.4283,1.4995,2.0242,1.3489,1.6404,2.6715,2.2288,2.3877,4.1865,1.8104,1.782,1.8362,1.483,2.1051,2.166,4.2033,2.4239,4.798,3.3804,2.9024,2.8228,3.5891,2.2657,2.5542,3.4076,4.23,3.541,4.1731,3.9311,4.3438,2.4207,3.4833,4.308
2,211, HEX,61.9,4.5873,3.9833,5.018,4.5397,3.8981,5.952,4.845,3.3389,5.0241,5.1102,5.3285,2.2368,2.7157,2.4383,2.2805,2.3943,1.487,2.0101,1.3407,1.6449,2.6617,2.2201,2.4069,4.2013,1.8598,1.8491,1.882,1.5378,2.1401,2.2388,4.2116,2.5101,4.8323,3.4177,2.9082,2.8389,3.6199,2.269,2.5687,3.4274,4.1994,3.5405,4.1854,3.9527,4.3377,2.4363,3.5133,4.3293
2,212, HEX,62.1,4.5873,3.9934,5.0546,4.5567,3.893,5.9572,4.845,3.2872,4.9743,5.1451,5.3285,2.2742,2.7309,2.4489,2.304,2.4365,1.4954,2.0156,1.3478,1.6477,2.646,2.2103,2.3976,4.1777,1.921,1.9217,1.9436,1.5885,2.1758,2.2961,4.2459,2.5814,4.8304,3.4424,2.9152,2.8685,3.6139,2.2738,2.5738,3.4417,4.1989,3.5454,4.1877,3.9592,4.3591,2.4441,3.4989,4.3381
2,213, HEX,62.3,4.5873,4.028,5.0786,4.5752,3.8989,5.9572,4.845,3.2934,5.006,5.1851,5.3285,2.2806,2.7244,2.439,2.3047,2.4208,1.4809,2.0101,1.3467,1.6519,2.6423,2.2103,2.3891,4.1681,1.9854,2.0027,2.0001,1.6456,2.2265,2.3586,4.2942,2.6607,4.8329,3.4727,2.9482,2.9022,3.6549,2.2884,2.5896,3.4509,4.2041,3.5476,4.1983,4.0303,4.4045,2.4591,3.52,4.3404
2,214, HEX,62.5,4.5873,4.08,5.1068,4.625,3.9062,5.9572,4.845,3.2868,5.0055,5.2048,5.3285,2.2989,2.7274,2.4357,2.3024,2.4387,1.4832,2.0111,1.3548,1.6542,2.6324,2.1972,2.3908,4.1604,2.032,2.0973,2.0615,1.71,2.262,2.4245,4.3345,2.7254,4.8315,3.4919,2.9006,2.909,3.6666,2.2952,2.6106,3.496,4.233,3.5745,4.2275,3.9997,4.37,2.4492,3.5397,4.3682
2,215, HEX,62.7,4.5873,4.1178,5.1068,4.65,3.9198,5.9572,4.845,3.3681,5.0188,5.199,5.3285,2.2859,2.6978,2.4076,2.2794,2.3999,1.4723,2.0031,1.3473,1.649,2.6302,2.1862,2.3794,4.1415,2.0759,2.1483,2.1066,1.7671,2.2997,2.4873,4.3979,2.8021,4.8431,3.5159,2.9017,2.9391,3.7072,2.3235,2.6373,3.5166,4.2627,3.5973,4.2613,4.017,4.407,2.4652,3.559,4.3841
2,216, HEX,62.9,4.5873,4.1382,5.1068,4.6655,3.8657,5.9572,4.845,3.3625,5.0156,5.2554,5.3285,2.3261,2.7053,2.4017,2.295,2.4306,1.473,2.0102,1.3533,1.6522,2.6081,2.1746,2.3285,4.0946,2.1374,2.2269,2.1604,1.8208,2.3376,2.5531,4.4387,2.8782,4.8123,3.5501,2.891,2.954,3.7317,2.3319,2.6485,3.5367,4.2644,3.6597,4.3097,4.0489,4.4262,2.4692,3.5574,4.3835
2,217, HEX,63.1,4.5873,4.1621,5.1068,4.708,3.8899,5.9572,4.845,3.3666,4.9983,5.2741,5.3285,2.3413,2.7066,2.3978,2.3077,2.4157,1.4741,1.9971,1.3566,1.6604,2.6005,2.1704,2.3731,4.1088,2.1966,2.3102,2.209,1.8842,2.3676,2.608,4.4689,2.9341,4.8183,3.5667,2.8788,2.9676,3.7312,2.3438,2.662,3.5532,4.2789,3.6343,4.288,4.1104,4.4657,2.4932,3.5809,4.4065
2,218, HEX,63.3,4.5873,4.218,5.1068,4.75,3.8868,5.9572,4.845,3.5039,5.0774,5.2876,5.3285,2.3274,2.6746,2.3736,2.2848,2.4139,1.4686,1.9888,1.3402,1.6493,2.5679,2.1465,2.357,4.0862,2.2397,2.3853,2.2779,1.9462,2.3989,2.6635,4.4928,2.9933,4.7842,3.5681,2.8655,3.0075,3.7889,2.3581,2.6797,3.5729,4.269,3.6285,4.2917,4.0531,4.3966,2.4734,3.5659,4.4104
2,219, HEX,63.5,4.5873,4.2244,5.1068,4.7573,3.8959,5.9572,4.845,3.4281,4.988,5.3116,5.3285,2.3493,2.6345,2.3745,2.2959,2.4198,1.4647,1.9877,1.3505,1.6505,2.565,2.1204,2.3335,4.0604,2.2953,2.4651,2.3141,1.9956,2.4205,2.7179,4.5689,3.0837,4.797,3.5877,2.8577,2.9809,3.7729,2.3577,2.6854,3.5938,4.2733,3.6447,4.3418,4.0844,4.4221,2.4836,3.6002,4.434
2,220, HEX,63.7,4.5873,4.2511,5.1068,4.7887,3.8484,5.9572,4.845,3.4257,4.9347,5.2991,5.3285,2.364,2.6695,2.3775,2.3078,2.4099,1.4618,1.973,1.3651,1.6579,2.5615,2.1709,2.3497,4.0695,2.3378,2.5442,2.3609,2.0532,2.4454,2.7687,4.5698,3.1386,4.7867,3.6012,2.8495,3.0027,3.8177,2.3802,2.7171,3.6136,4.321,3.6772,4.3822,4.1039,4.403,2.4987,3.6138,4.4457
2,221, HEX,63.9,4.5873,4.2936,5.1068,4.9578,3.9092,5.9572,4.845,3.4309,4.901,5.2699,5.3285,2.3502,2.654,2.3593,2.2787,2.4028,1.446,1.9675,1.3525,1.6485,2.5306,2.1208,2.3145,3.9997,2.4015,2.6138,2.4115,2.1103,2.46,2.8114,4.5842,3.1825,4.7508,3.589,2.8267,3.0018,3.8433,2.3873,2.7254,3.6422,4.3057,3.6787,4.3832,4.1336,4.4013,2.5017,3.6204,4.506
2,222, HEX,64.1,4.5873,4.3056,5.1068,5.0018,3.8844,5.9572,4.845,3.441,4.8681,5.2567,5.3285,2.3505,2.6849,2.3792,2.3105,2.4098,1.4457,1.9612,1.354,1.647,2.508,2.0743,2.3044,3.9834,2.4474,2.6769,2.4507,2.1653,2.4677,2.849,4.5818,3.2231,4.7182,3.5807,2.8004,2.996,3.8648,2.3931,2.8065,3.661,4.3118,3.6869,4.4128,4.1696,4.4079,2.5068,3.6372,4.4783
2,223, HEX,64.3,4.5873,4.3508,5.1068,4.8957,3.8,5.9572,4.845,3.4828,4.8405,5.2899,5.3285,2.3679,2.6408,2.3537,2.3074,2.4086,1.4527,1.9645,1.3759,1.664,2.5221,2.1064,2.3246,4.0027,2.531,2.8056,2.5123,2.2244,2.4876,2.8929,4.5991,3.2884,4.7036,3.5777,2.7869,2.9904,3.8884,2.4137,2.7726,3.6759,4.3485,3.7125,4.5166,4.2195,4.4272,2.5119,3.6072,4.4649
2,224, HEX,64.5,4.5873,4.3616,5.1068,4.9278,3.7764,5.9572,4.845,3.4981,4.8544,5.2955,5.3285,2.377,2.6365,2.3323,2.2923,2.4087,1.4492,1.9578,1.3691,1.6581,2.4998,2.0942,2.3404,4.0111,2.5523,2.8501,2.5285,2.27,2.488,2.9184,4.6132,3.326,4.6722,3.6,2.7789,2.9881,3.8757,2.4156,2.7854,3.7,4.3223,3.7259,4.4522,4.206,4.4207,2.5227,3.6431,4.4913
2,225, HEX,64.7,4.5873,4.3734,5.1068,4.8969,3.7274,5.9572,4.845,3.4886,4.8011,5.2577,5.3285,2.3739,2.5925,2.3263,2.3081,2.4085,1.4537,1.9597,1.3762,1.6585,2.4884,2.0673,2.3053,3.9596,2.5845,2.9198,2.569,2.3224,2.4913,2.9505,4.6008,3.3909,4.6535,3.5738,2.7669,3.0117,3.9306,2.4418,2.787,3.7084,4.3303,3.7235,4.4519,4.198,4.3872,2.5136,3.6375,4.4881
2,226, HEX,65,4.5873,4.3923,5.1068,4.9582,3.7248,5.9572,4.845,3.5491,4.7769,5.2707,5.3285,2.3738,2.6486,2.3496,2.3219,2.4037,1.4379,1.942,1.3659,1.6523,2.4674,2.0538,2.2841,3.9227,2.6347,2.9961,2.6099,2.3773,2.4946,2.9861,4.6024,3.4582,4.6369,3.5574,2.7483,2.9708,3.921,2.4418,2.8103,3.7439,4.3214,3.7481,4.4859,4.2401,4.3902,2.5286,3.6506,4.5085
2,227, HEX,65.1,4.5873,4.4598,5.1068,5.0479,3.7155,5.9572,4.845,3.5425,4.7107,5.1896,5.3285,2.3991,2.6008,2.3018,2.2942,2.3729,1.4332,1.9363,1.3684,1.6439,2.4445,2.0531,2.2873,3.9003,2.6775,3.0634,2.6413,2.4267,2.4906,2.9988,4.6153,3.4752,4.6167,3.5541,2.7353,2.9616,3.945,2.452,2.822,3.7496,4.3533,3.7649,4.4742,4.2519,4.3923,2.5231,3.6453,4.4817
2,228, HEX,65.3,4.5873,4.4147,5.1068,5.0434,3.6661,5.9572,4.845,3.5629,4.7172,5.2086,5.3285,2.3656,2.5818,2.2901,2.2976,2.3849,1.4393,1.9457,1.3794,1.6568,2.4467,2.0521,2.2732,3.886,2.709,3.1317,2.6685,2.4687,2.4912,3.018,4.6278,3.5411,4.6332,3.5574,2.7197,2.9346,3.9422,2.4474,2.832,3.7708,4.4019,3.7921,4.5069,4.2661,4.3624,2.5214,3.6252,4.479
2,229, HEX,65.5,4.5873,4.4182,5.1068,5.0541,3.7567,5.9572,4.845,3.5776,4.6666,5.1585,5.3285,2.3394,2.538,2.2776,2.2834,2.3782,1.4349,1.9332,1.3697,1.6561,2.4375,2.0353,2.2635,3.8741,2.7403,3.2025,2.6935,2.5048,2.4839,3.0263,4.6346,3.5122,4.566,3.5256,2.7101,2.9383,3.9677,2.4814,2.8657,3.8119,4.4133,3.8078,4.5369,4.2957,4.3683,2.524,3.6088,4.4986
2,230, HEX,65.7,4.5873,4.4011,5.1068,5.0868,3.6255,5.9535,4.845,3.5831,4.6596,5.1545,5.3285,2.3442,2.537,2.2678,2.291,2.3844,1.4267,1.9277,1.3784,1.6584,2.4268,2.0297,2.2538,3.8513,2.7688,3.2629,2.7048,2.5435,2.4801,3.0412,4.6164,3.5323,4.5548,3.5216,2.6918,2.9198,3.9604,2.495,2.8736,3.8347,4.3139,3.78,4.5319,4.3163,4.3826,2.5273,3.6421,4.5262
2,231, HEX,65.9,4.5873,4.3799,5.1068,5.0882,3.5984,5.9131,4.845,3.5954,4.6336,5.1129,5.3285,2.3396,2.5191,2.2598,2.291,2.374,1.4256,1.9267,1.3753,1.6608,2.413,2.0225,2.2693,3.8133,2.8035,3.3305,2.729,2.5832,2.47,3.0462,4.6011,3.5627,4.5247,3.5039,2.6799,2.9142,3.9671,2.5125,2.8972,3.8612,4.3545,3.7905,4.5426,4.3263,4.3729,2.5256,3.6555,4.5323
2,232, HEX,66.1,4.5873,4.3658,5.1068,5.0167,3.5613,5.8794,4.845,3.5865,4.5826,5.0986,5.3285,2.34,2.5093,2.2463,2.2838,2.3748,1.424,1.9217,1.3766,1.6565,2.3999,2.0092,2.2807,3.8363,2.8348,3.3816,2.7411,2.5963,2.4532,3.0405,4.5832,3.5542,4.4985,3.4781,2.6602,2.8924,3.9813,2.5215,2.9028,3.88,4.3381,3.8002,4.5585,4.3442,4.3654,2.5204,3.6452,4.5298
2,233, HEX,66.3,4.5873,4.3432,5.1068,5.1055,3.5441,5.8562,4.845,3.5901,4.5643,5.0715,5.3285,2.3218,2.4549,2.2433,2.2819,2.3704,1.4155,1.906,1.3819,1.6523,2.3858,2.0225,2.2583,3.8017,2.8399,3.4289,2.7477,2.6231,2.4426,3.0408,4.5641,3.5608,4.5283,3.4655,2.6983,2.8657,3.9961,2.5294,2.9175,3.8975,4.3219,3.8105,4.5696,4.3476,4.3327,2.5149,3.6355,4.5241
2,234, HEX,66.5,4.5873,4.3329,5.1068,5.1312,3.5248,5.8192,4.845,3.5677,4.5313,5.0369,5.3285,2.3182,2.531,2.2605,2.2931,2.3665,1.4163,1.8907,1.3822,1.664,2.366,1.9763,2.2179,3.7515,2.8637,3.4727,2.749,2.6537,2.4377,3.0392,4.5685,3.5665,4.4831,3.4498,2.6509,2.8497,4.013,2.5406,2.9198,3.9092,4.3218,3.818,4.5797,4.3595,4.2999,2.5263,3.6178,4.5056
2,235, HEX,66.7,4.5873,4.3079,5.1068,5.1423,3.497,5.766,4.845,3.5514,4.4813,4.9987,5.3285,2.2987,2.4661,2.2152,2.2566,2.3519,1.4136,1.8941,1.3921,1.6529,2.3561,1.9799,2.2492,3.7615,2.8805,3.5255,2.756,2.6629,2.4229,3.0159,4.5593,3.551,4.4348,3.4313,2.6199,2.8331,4.0189,2.5565,2.9344,3.9458,4.3073,3.8152,4.5903,4.3753,4.2926,2.5141,3.6125,4.5058
2,236, HEX,66.9,4.5873,4.2796,5.1068,5.1089,3.4427,5.7224,4.845,3.5302,4.4536,4.9414,5.3285,2.2819,2.4493,2.2423,2.2084,2.3381,1.4013,1.882,1.3773,1.6495,2.3509,1.9747,2.2177,3.6266,2.8694,3.5405,2.7659,2.6764,2.418,3.0246,4.5526,3.5755,4.4195,3.4205,2.6068,2.8312,4.0137,2.5659,2.9553,3.9622,4.318,3.8818,4.66,4.3966,4.2581,2.4952,3.5812,4.4816
2,237, HEX,67.1,4.5873,4.2493,5.1068,5.1198,3.435,5.7015,4.845,3.527,4.4196,4.9355,5.3285,2.2788,2.446,2.2003,2.2259,2.3285,1.3972,1.8546,1.3786,1.6336,2.3204,1.943,2.1903,3.6878,2.8938,3.585,2.8115,2.6928,2.4042,3.013,4.5123,3.5527,4.4046,3.4069,2.5869,2.8099,4.0269,2.5682,2.9543,3.9666,4.301,3.8225,4.5972,4.392,4.2195,2.5055,3.5732,4.5081
2,238, HEX,67.3,4.5873,4.2098,5.1068,5.1171,3.4149,5.6724,4.845,3.5193,4.404,4.9384,5.3285,2.255,2.4319,2.1838,2.2306,2.3208,1.3927,1.8429,1.3863,1.6336,2.3319,1.953,2.1931,3.6581,2.889,3.6013,2.7657,2.6914,2.3844,2.9819,4.5047,3.5482,4.3716,3.3903,2.5707,2.7827,4.0407,2.5983,2.9628,3.9899,4.2861,3.8244,4.6033,4.3827,4.1824,2.5052,3.563,4.509
2,239, HEX,67.5,4.5873,4.2129,5.1068,5.1189,3.4039,5.6306,4.845,3.4784,4.3466,4.8688,5.3285,2.2113,2.4168,2.1649,2.2127,2.3075,1.3982,1.8404,1.3916,1.6278,2.2914,1.9136,2.1548,3.6179,2.8904,3.6216,2.7524,2.7053,2.3746,2.9738,4.481,3.5326,4.3464,3.3715,2.5467,2.7605,4.0621,2.6017,2.9536,4.0071,4.2664,3.8182,4.6025,4.3965,4.1225,2.4985,3.5353,4.4948
2,240, HEX,67.7,4.5873,4.1544,5.1068,5.083,3.3535,5.5812,4.845,3.4444,4.3086,4.8264,5.293,2.2263,2.4445,2.1836,2.2353,2.3144,1.3856,1.8305,1.3889,1.6225,2.2729,1.906,2.1404,3.597,2.8928,3.647,2.7538,2.707,2.3655,2.9637,4.4753,3.525,4.3366,3.3581,2.5359,2.7424,4.0723,2.6034,2.9786,4.0245,4.2584,3.8185,4.6081,4.3949,4.1604,2.4921,3.5108,4.4628
2,241, HEX,67.9,4.5873,4.1297,5.1068,5.0652,3.3313,5.5548,4.845,3.4315,4.296,4.7918,5.2627,2.2129,2.3827,2.1346,2.1994,2.2919,1.3686,1.8145,1.3875,1.6159,2.261,1.8921,2.1447,3.5871,2.8942,3.6596,2.7429,2.7133,2.3587,2.947,4.4631,3.5157,4.3149,3.3503,2.5271,2.7308,4.0799,2.6194,2.9804,4.1066,4.2685,3.8215,4.6056,4.3938,4.0699,2.4799,3.4736,4.4355
2,242, HEX,68.2,4.5873,4.1091,5.1068,5.076,3.3068,5.5089,4.845,3.4067,4.2614,4.759,5.2203,2.1951,2.3606,2.1238,2.2092,2.3075,1.3697,1.8258,1.4096,1.6254,2.2517,1.8951,2.1449,3.5627,2.8882,3.6518,2.7448,2.7278,2.3426,2.9167,4.4524,3.5041,4.2893,3.3309,2.5042,2.7304,4.0957,2.6255,3.0362,4.1,4.2153,3.8062,4.58,4.386,4.02,2.4687,3.4449,4.413
2,243, HEX,68.3,4.5873,4.0604,5.1068,5.0136,3.2881,5.4797,4.845,3.3872,4.226,4.7137,5.1637,2.1834,2.3477,2.0976,2.1701,2.2615,1.3556,1.7906,1.3937,1.5988,2.2273,1.8952,2.1574,3.5373,2.8744,3.6589,2.7235,2.6977,2.3145,2.9019,4.4557,3.4802,4.259,3.3122,2.4856,2.6989,4.0849,2.6237,3.0484,4.1176,4.203,3.8007,4.5716,4.3848,3.9903,2.4606,3.4024,4.4304
2,244, HEX,68.5,4.5873,4.0347,5.1068,4.976,3.2352,5.384,4.845,3.3463,4.1746,4.6694,5.1295,2.1602,2.3115,2.0875,2.1695,2.2704,1.3498,1.7968,1.3917,1.6039,2.2278,1.8773,2.1269,3.5092,2.9054,3.6863,2.7407,2.6999,2.3182,2.8913,4.42,3.465,4.2369,3.3324,2.4912,2.7043,4.0981,2.6268,3.0088,4.0768,4.1416,3.7718,4.5473,4.381,3.9585,2.4583,3.3844,4.3736
2,245, HEX,68.7,4.5873,4.0056,5.0939,4.9309,3.2109,5.3263,4.845,3.2866,4.1377,4.6309,5.092,2.1528,2.2848,2.0848,2.1574,2.2675,1.3484,1.7869,1.3939,1.6004,2.2145,1.852,2.1153,3.4887,2.8711,3.6964,2.7509,2.7057,2.3047,2.8822,4.385,3.4552,4.2112,3.2728,2.4511,2.6898,4.089,2.6382,3.0209,4.0811,4.1359,3.7791,4.5531,4.3807,3.9277,2.4431,3.3595,4.4006
2,246, HEX,68.9,4.5873,3.9922,5.0383,4.9359,3.218,5.3533,4.845,3.2764,4.1199,4.5882,5.0424,2.1951,2.3071,2.0731,2.1449,2.2357,1.3336,1.7629,1.3889,1.5791,2.1715,1.8258,2.0744,3.442,2.8446,3.6943,2.72,2.6802,2.2958,2.8632,4.3726,3.4491,4.2039,3.2621,2.4371,2.6857,4.0923,2.6461,2.9885,4.0923,4.1043,3.7643,4.5258,4.3596,3.8925,2.4312,3.3202,4.3608
2,247, HEX,69.1,4.5873,3.9275,5.0246,4.8833,3.1494,5.2555,4.845,3.2307,4.0645,4.5432,4.9999,2.113,2.2446,2.0458,2.135,2.2391,1.3537,1.7754,1.4067,1.5822,2.1692,1.8173,2.0471,3.4141,2.8312,3.6248,2.7101,2.6657,2.2716,2.8457,4.3477,3.4137,4.1777,3.225,2.4245,2.6733,4.0829,2.6443,3.0163,4.1255,4.0839,3.7554,4.5078,4.3368,3.8443,2.4181,3.266,4.3748
2,248, HEX,69.3,4.5873,3.9088,4.9721,4.8643,3.1359,5.2547,4.845,3.2375,4.0436,4.5188,4.949,2.0944,2.2278,2.0156,2.0996,2.2006,1.3181,1.739,1.3934,1.5717,2.1545,1.7917,2.0446,3.3791,2.8168,3.6074,2.7141,2.6518,2.2689,2.8408,4.3481,3.3983,4.1496,3.2163,2.4122,2.6659,4.0455,2.6469,3.0735,4.1221,3.9994,3.7283,4.4712,4.3492,3.8113,2.3862,3.2422,4.3579
2,249, HEX,69.5,4.5873,3.8752,4.9387,4.7983,3.1173,5.1734,4.845,3.2564,4.0316,4.4719,4.8842,2.056,2.1765,1.9842,2.0748,2.1708,1.3051,1.7221,1.388,1.557,2.1308,1.7893,2.0463,3.3689,2.8042,3.5905,2.7084,2.6443,2.2737,2.8259,4.3016,3.3915,4.1428,3.2049,2.3999,2.6571,4.0502,2.6523,3.0303,4.1043,4.0025,3.719,4.3818,4.315,3.7507,2.3721,3.2134,4.3366
2,250, HEX,69.7,4.5873,3.843,4.8909,4.7744,3.0897,5.1414,4.845,3.1476,3.9675,4.4502,4.8809,2.0606,2.1924,1.9894,2.0747,2.186,1.3045,1.7141,1.3949,1.5575,2.1282,1.7784,2.0314,3.3332,2.8404,3.6261,2.7292,2.6475,2.2504,2.805,4.2657,3.3696,4.0982,3.1841,2.3863,2.6387,4.0097,2.641,3.0016,4.0701,3.9499,3.6875,4.3329,4.3004,3.704,2.3597,3.1617,4.2995
2,251, HEX,69.9,4.5873,3.8073,4.8578,4.7261,3.0484,5.1119,4.845,3.1185,3.9495,4.4071,4.8307,2.0379,2.1545,1.9709,2.069,2.167,1.289,1.6969,1.3876,1.5462,2.1087,1.7643,2.0169,3.3224,2.8017,3.5659,2.7056,2.6259,2.234,2.7954,4.2498,3.3646,4.0762,3.154,2.3754,2.6315,4.0082,2.6448,3.0029,4.0607,3.9161,3.6734,4.3511,4.2793,3.6541,2.3414,3.1159,4.2739
2,252, HEX,70.1,4.5873,3.8151,4.8066,4.6875,3.0435,5.0604,4.845,3.1023,3.9144,4.371,4.7917,2.0239,2.1316,1.9491,2.0757,2.1416,1.2823,1.6826,1.3888,1.5357,2.108,1.7458,2.0041,3.2874,2.7777,3.5951,2.7117,2.6261,2.2267,2.7734,4.2182,3.3371,4.0453,3.1378,2.3541,2.6135,3.9795,2.6348,2.9759,4.0639,3.8466,3.6393,4.2455,4.2525,3.5971,2.3206,3.0766,4.235
2,253, HEX,70.3,4.5873,3.7705,4.7926,4.6995,3.0162,5.0299,4.845,3.0586,3.8517,4.3188,4.7264,2.0013,2.1098,1.9284,2.0419,2.1243,1.2747,1.6636,1.3806,1.5133,2.0647,1.7298,1.9735,3.2415,2.762,3.5273,2.6911,2.5989,2.2096,2.7604,4.2218,3.3272,4.0777,3.1258,2.3503,2.6095,3.9484,2.6221,2.9588,4.0692,3.81,3.6139,4.2452,4.2414,3.5316,2.3117,3.0195,4.1957
2,254, HEX,70.5,4.5873,3.6965,4.7217,4.6359,2.9825,4.9834,4.845,3.0431,3.8481,4.2996,4.6969,1.9864,2.0911,1.9078,2.0214,2.1165,1.2601,1.6496,1.3784,1.5104,2.0511,1.711,1.9704,3.2175,2.7583,3.5125,2.6762,2.5976,2.1996,2.7487,4.1889,3.311,4.0256,3.116,2.3379,2.5866,3.9328,2.6221,2.952,4.0539,3.7793,3.5948,4.2194,4.2165,3.4863,2.2702,2.9775,4.1668
2,255, HEX,70.7,4.5873,3.5855,4.6396,4.6269,2.9929,4.9702,4.845,3.0075,3.8295,4.2628,4.6627,1.967,2.0901,1.8974,1.9962,2.093,1.2505,1.6363,1.3721,1.4879,2.0147,1.6945,1.944,3.1774,2.7161,3.5018,2.6709,2.5827,2.1884,2.7331,4.1798,3.2977,4.0046,3.0933,2.3182,2.5738,3.8954,2.6032,2.9136,4.031,3.7236,3.5537,4.145,4.1705,3.4431,2.2382,2.9223,4.1114
2,256, HEX,70.9,4.5873,3.6156,4.6339,4.5942,2.9434,4.9321,4.845,2.9975,3.8012,4.2167,4.6138,1.9474,2.066,1.8699,1.9691,2.0672,1.2392,1.616,1.3601,1.4744,2.0134,1.6896,1.9363,3.1387,2.7151,3.4851,2.6718,2.5689,2.1769,2.7205,4.1737,3.2904,3.9661,3.0838,2.3175,2.5631,3.8768,2.5861,2.9095,4.0488,3.6875,3.5194,4.1099,4.1459,3.4113,2.2168,2.8933,4.0556
2,257, HEX,71.1,4.5873,3.5901,4.6007,4.5807,2.9145,4.8571,4.845,2.9574,3.7517,4.1866,4.5672,1.9241,2.0504,1.844,1.9566,2.0894,1.2417,1.6068,1.3603,1.4731,1.9752,1.6596,1.9042,3.1055,2.686,3.4385,2.6475,2.5478,2.1558,2.6946,4.1554,3.2546,3.9501,3.0505,2.2919,2.5462,3.8415,2.5758,2.863,4.031,3.6396,3.4895,4.1447,4.1352,3.4098,2.1808,2.8316,3.9553
2,258, HEX,71.3,4.5873,3.5606,4.5478,4.5038,2.9004,4.8253,4.845,2.9311,3.711,4.1451,4.5254,1.9171,2.0323,1.8308,1.9353,2.0218,1.215,1.5828,1.3445,1.4494,1.9642,1.6479,1.9036,3.1101,2.6857,3.4274,2.6457,2.5392,2.1438,2.6728,4.1433,3.238,3.8751,3.034,2.2797,2.5374,3.8271,2.5679,2.8421,4.021,3.5815,3.4967,4.0656,4.0794,3.2989,2.1461,2.7797,3.906
2,259, HEX,71.5,4.5873,3.5304,4.5053,4.4913,2.8705,4.7604,4.845,2.8877,3.677,4.116,4.4806,1.8926,2.0032,1.8078,1.9186,2.0242,1.2071,1.5608,1.3384,1.4446,1.9428,1.6243,1.8863,3.0618,2.7212,3.4517,2.6577,2.5386,2.1422,2.6543,4.0942,3.2186,3.8739,3.0179,2.2649,2.538,3.7701,2.5446,2.8132,3.9681,3.5289,3.4228,3.9714,4.019,3.246,2.1296,2.7522,3.9204
