X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	A4: Sample 4	X	A5: Sample 5	X	A6: Sample 6	X	A7: Sample 7	X	A8: Sample 8	X	A9: Sample 9	X	A10: Sample 10	X	A11: Sample 11	X	A12: Sample 12	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	B4: Sample 28	X	B5: Sample 29	X	B6: Sample 30	X	B7: Sample 31	X	B8: Sample 32	X	B9: Sample 33	X	B10: Sample 34	X	B11: Sample 35	X	B12: Sample 36	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	C4: Sample 52	X	C5: Sample 53	X	C6: Sample 54	X	C7: Sample 55	X	C8: Sample 56	X	C9: Sample 57	X	C10: Sample 58	X	C11: Sample 59	X	C12: Sample 60	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75	X	D4: Sample 76	X	D5: Sample 77	X	D6: Sample 78	X	D7: Sample 79	X	D8: Sample 80	X	D9: Sample 81	X	D10: Sample 82	X	D11: Sample 83	X	D12: Sample 84
61.09	569.574324742907	61.09	459.062490320282	61.09	256.146378624086	61.09	138.87441098919	61.09	91.4452834608475	61.09	62.4125921509107	61.09	40.2578664644251	61.09	31.4788012976629	61.09	25.2321634870408	61.09	25.2281706035691	61.09	22.3664891688801	61.09	17.8503398306824	61.09	590.895306111386	61.09	471.122547159584	61.09	261.169643825115	61.09	145.702084430368	61.09	93.8076245682846	61.09	67.4101819012514	61.09	51.3818159730826	61.09	34.946399774269	61.09	27.0111367569849	61.09	26.5545626316442	61.09	26.3061236070886	61.09	26.1654016889171	61.09	612.584116745137	61.09	497.47988554702	61.09	277.2928830845	61.09	149.482619099244	61.09	91.9270248517067	61.09	60.6809088383565	61.09	41.5431363301093	61.09	33.4068044058202	61.09	32.5887745042049	61.09	26.3340798412139	61.09	24.6358218031765	61.09	28.1427622816256	61.09	533.694661055012	61.09	477.915676108908	61.09	264.799876680399	61.09	144.674110530758	61.09	93.8446918365134	61.09	59.955105470202	61.09	42.5536504392656	61.09	31.2881078378609	61.09	27.5788673133363	61.09	33.2040082742225	61.09	30.9598444179005	61.09	24.8842472156293
61.43	566.930551898773	61.43	454.954176217321	61.43	254.374966120989	61.43	137.459901770227	61.43	90.6887046408438	61.43	62.1103550713976	61.43	39.9056124696057	61.43	31.4788012976629	61.43	25.081373150206	61.43	25.3286808577778	61.43	22.1654414362571	61.43	18.0011876408399	61.43	589.830343591253	61.43	467.783770598439	61.43	258.595298754801	61.43	144.54332544759	61.43	93.7070281040918	61.43	66.6567187403203	61.43	50.9302208524346	61.43	34.4951555433806	61.43	27.0111367569849	61.43	26.6046672693904	61.43	26.2059082817727	61.43	26.5664021361201	61.43	609.699802920952	61.43	493.492374318548	61.43	275.026595023851	61.43	147.823939006164	61.43	90.8231014686067	61.43	59.8290694984358	61.43	41.0426162872863	61.43	33.2567718093715	61.43	31.9389962423337	61.43	26.3340798412139	61.43	24.3359940658492	61.43	27.942815616869	61.43	531.068118108041	61.43	475.950790252137	61.43	262.58818222649	61.43	142.767859562787	61.43	92.5927595229061	61.43	59.5550669449263	61.43	42.403811437167	61.43	31.2382058691999	61.43	27.4292521547051	61.43	33.4034316292513	61.43	30.860134252842	61.43	24.7845113388211
61.62	563.556071528122	61.62	452.412903013503	61.62	253.584366676474	61.62	136.382131132309	61.62	90.0722779651109	61.62	61.4982491560332	61.62	39.7497201698386	61.62	30.821268858593	61.62	24.9777530182459	61.62	25.2250452107788	61.62	22.3637182955936	61.62	18.1497866854559	61.62	586.359967325322	61.62	464.842685362983	61.62	255.98923651976	61.62	143.769792569995	61.62	92.7901510913497	61.62	65.593738385778	61.62	51.0242533990956	61.62	34.3404839839879	61.62	26.8073604648012	61.62	26.3508852456795	61.62	26.2026617619162	61.62	26.3626355718456	61.62	608.612381147795	61.62	489.999380574827	61.62	272.474729388627	61.62	146.900998919877	61.62	90.1094374264433	61.62	59.2705385417957	61.62	40.9374407190752	61.62	33.0026314681538	61.62	32.0349943767808	61.62	26.5306727973628	61.62	24.2830138494758	61.62	27.8393899484716	61.62	528.982177976338	61.62	472.2144740306	61.62	260.746325066588	61.62	141.997801040634	61.62	91.8802977789736	61.62	59.2477032875991	61.62	41.9491059952614	61.62	31.1844401364284	61.62	27.4258540808505	61.62	33.1001939575074	61.62	30.7067659376161	61.62	24.9310269464468
61.95	560.556795481293	61.95	449.826512558845	61.95	251.357726748328	61.95	135.927519027967	61.95	89.5679545709706	61.95	60.8434792434496	61.95	39.1962420007046	61.95	30.7207090530925	61.95	24.8269813620772	61.95	24.9737999484135	61.95	22.4642297085024	61.95	17.9486806848713	61.95	585.092371778989	61.95	462.010121794475	61.95	254.929341976895	61.95	142.913425169568	61.95	91.935168928859	61.95	65.1919346971011	61.95	50.171340019899	61.95	33.9394273559449	61.95	26.6570409769109	61.95	26.6013713492629	61.95	26.3529661271215	61.95	26.1621601872213	61.95	605.424857919351	61.95	487.173108043236	61.95	270.863352871036	61.95	146.197406931368	61.95	89.5073670461936	61.95	59.1703356316588	61.95	40.1867536652549	61.95	32.5525954882619	61.95	31.8350876051087	61.95	26.2808551164519	61.95	24.1331193090312	61.95	27.7894094748823	61.95	525.194344648167	61.95	468.839332724232	61.95	259.037485869363	61.95	140.643534362611	61.95	91.4296538671488	61.95	58.497733049043	61.95	41.349833311718	61.95	30.8850684416424	61.95	27.2263919161143	61.95	32.950645726547	61.95	30.8064607255404	61.95	24.7315783921271
62.29	558.015071388751	62.29	447.392268412413	62.29	249.586533696729	62.29	134.765745981479	62.29	88.7106011714878	62.29	60.7427440148043	62.29	38.9949772119286	62.29	30.620149247592	62.29	24.927495799523	62.29	24.923550291033	62.29	22.2632068826847	62.29	17.898403806658	62.29	583.317670264495	62.29	458.772899374381	62.29	253.718051210976	62.29	141.704420953605	62.29	91.3819508699052	62.29	65.0412643629212	62.29	49.9706559422231	62.29	33.6386371533155	62.29	26.7572529606588	62.29	26.4510790822055	62.29	26.2026617619162	62.29	26.1120405849309	62.29	602.895086796952	62.29	485.759995973736	62.29	269.201623861806	62.29	144.589175932235	62.29	88.5039224615182	62.29	58.5190076421581	62.29	39.886477633912	62.29	32.3525798332585	62.29	31.4352740617644	62.29	26.0809997619084	62.29	24.1830831476671	62.29	27.539504082399	62.29	523.679220995416	62.29	465.161979682854	62.29	257.529717890548	62.29	139.389573428983	62.29	90.4282357222497	62.29	57.8477600521091	62.29	40.9003780429262	62.29	30.6355925334102	62.29	26.9272016935471	62.29	32.5518484276279	62.29	30.4076725002323	62.29	24.6318548711015
62.57	555.879990244054	62.57	445.262316882433	62.57	248.068361310704	62.57	133.50295339987	62.57	88.2062777773476	62.57	60.1887093308659	62.57	38.7433962259586	62.57	30.3184728556275	62.57	24.5254395620083	62.57	24.6220553712873	62.57	22.0621855691356	62.57	18.0492344412979	62.57	580.42742272671	62.57	456.344994657458	62.57	252.052499187004	62.57	140.445052147857	62.57	90.1749247011273	62.57	64.287888495726	62.57	49.0174005241886	62.57	33.2375805252726	62.57	26.6069334727685	62.57	26.2506944336905	62.57	26.1024618763163	62.57	25.9115652003066	62.57	600.618312143831	62.57	483.539405119549	62.57	268.345558915077	62.57	143.282503368124	62.57	87.8516810618496	62.57	57.6672798814575	62.57	39.4360666114346	62.57	32.1525641782551	62.57	31.1354154165247	62.57	25.8311820809976	62.57	23.9832232563181	62.57	27.4395431352205	62.57	521.002481572101	62.57	462.441735319623	62.57	255.5193202583	62.57	138.938155235691	62.57	89.6271024161453	62.57	57.44777108562	62.57	40.3510434894543	62.57	30.3362238631612	62.57	26.677877012164	62.57	32.4023001966675	62.57	30.4575198941944	62.57	24.6817173877485
62.9	551.744820698625	62.9	443.331020453982	62.9	246.873838721665	62.9	132.779330987551	62.9	87.1868298456274	62.9	59.4762005682522	62.9	38.2858104367955	62.9	30.4655383396042	62.9	24.5224016034351	62.9	24.6692488779148	62.9	22.0092032517729	62.9	17.9464573873754	62.9	578.885250216772	62.9	452.69764957265	62.9	249.952218235167	62.9	139.269183350365	62.9	89.8620340854546	62.9	63.9786097369318	62.9	49.0614935587762	62.9	33.0329584097842	62.9	26.152729028281	62.9	25.8467170661464	62.9	25.7485678776864	62.9	25.8081287548	62.9	598.520337854577	62.9	479.492985878855	62.9	266.197655379041	62.9	142.460739114951	62.9	87.1886443430261	62.9	57.4597496090363	62.9	39.23102447007	62.9	31.5986072885699	62.9	30.8817054146538	62.9	25.8779415422163	62.9	24.0302116236219	62.9	27.1862697707637	62.9	519.473524789422	62.9	459.916397637186	62.9	252.723754141893	62.9	137.516681279419	62.9	88.6147001869658	62.9	56.7907625630961	62.9	40.2461783055788	62.9	30.0830211188143	62.9	26.674572431833	62.9	32.0493798531757	62.9	30.2045349854453	62.9	24.4293798822077
63.14	551.185713566828	63.14	440.643532066766	63.14	245.406466771956	63.14	131.718708871392	63.14	86.7329938045801	63.14	59.2747550670445	63.14	37.9839506495417	63.14	30.1136256416063	63.14	24.2711466365508	63.14	24.6190054449438	63.14	21.7579558452945	63.14	17.7956469481605	63.14	576.096779000991	63.14	450.168869224576	63.14	248.387806964573	63.14	138.664750073548	63.14	88.504300116902	63.14	63.0244562798061	63.14	48.6100072918602	63.14	32.7823279324213	63.14	26.0024251362567	63.14	25.6964464399077	63.14	25.7986601025409	63.14	25.6076782029992	63.14	597.204996593584	63.14	478.080000464511	63.14	264.586454268859	63.14	141.254727370556	63.14	86.0348235921436	63.14	56.8085083476558	63.14	39.1309428418803	63.14	31.698601216052	63.14	30.6818234053713	63.14	25.4782803451706	63.14	23.5805821923774	63.14	27.036346923193	63.14	517.655591942277	63.14	457.246860677567	63.14	252.271460423634	63.14	136.914860878855	63.14	87.963858115013	63.14	56.5408034497708	63.14	40.0464475044129	63.14	29.8834657190635	63.14	26.624713067478	63.14	31.8998501467082	63.14	29.8057961579106	63.14	24.1801012054069
63.5	548.644304316859	63.5	437.499709680416	63.5	243.028289707977	63.5	130.708602362814	63.5	85.5227663778955	63.5	58.1668169070513	63.5	37.5814709332033	63.5	29.5606212693934	63.5	24.0198931817478	63.5	24.2170625174192	63.5	21.8082053265902	63.5	17.7956469481605	63.5	573.51114440109	63.5	447.640137263099	63.5	246.571083782361	63.5	137.455907713211	63.5	87.9008587653289	63.5	62.3716122123901	63.5	48.0581914154435	63.5	32.3813209831382	63.5	25.8020199468909	63.5	25.5962650143611	63.5	25.9489458495912	63.5	25.4573380210269	63.5	594.119092964202	63.5	474.043058265205	63.5	262.320727657005	63.5	140.249713551344	63.5	86.0348235921436	63.5	56.3576480823424	63.5	38.4804304036216	63.5	31.3486179336213	63.5	30.4319731618899	63.5	25.3284089083597	63.5	23.7804173271437	63.5	26.8864210514601	63.5	514.878201257277	63.5	455.13135025703	63.5	250.261336012015	63.5	135.410303829122	63.5	87.2128860282733	63.5	55.89091096479	63.5	39.3973140841772	63.5	29.6839103193128	63.5	26.3754162457033	63.5	31.5509464902298	63.5	29.6064252320621	63.5	23.9806773567176
63.74	545.120429000495	63.74	434.606259289076	63.74	241.935751524957	63.74	129.480431013129	63.74	85.3609120518021	63.74	57.8574818669495	63.74	37.5265125712162	63.74	29.4061577139971	63.74	23.8159391352644	63.74	24.3145360372608	63.74	21.654774512517	63.74	17.7934428799232	63.74	572.679714593138	63.74	444.398832285732	63.74	245.178147061556	63.74	136.381271093944	63.74	87.6888536893114	63.74	61.4600649557995	63.74	47.9017604008623	63.74	32.1267140038627	63.74	25.5483518179496	63.74	25.342672261561	63.74	25.2945834526722	63.74	25.1535464313499	63.74	593.539641132029	63.74	471.360617413921	63.74	259.871772046074	63.74	139.026468544866	63.74	84.8203313684357	63.74	56.1503057170393	63.74	38.3755982261735	63.74	30.894810768942	63.74	30.0784545928675	63.74	25.0255646137486	63.74	23.3778512504451	63.74	26.5333113766024	63.74	512.138354982041	63.74	452.355409725663	63.74	248.773164633391	63.74	134.591200825954	63.74	86.751558097365	63.74	55.2841598514522	63.74	39.3425087955939	63.74	29.8797645219222	63.74	25.9733270470801	63.74	31.1981753013144	63.74	29.3037420220383	63.74	23.9777072455761
64.14	543.189172033688	64.14	433.186675594501	64.14	240.316767169309	64.14	128.116944629366	64.14	83.9491539199901	64.14	57.6057092016039	64.14	36.872564036568	64.14	29.154823497879	64.14	23.7656943656916	64.14	24.013117312322	64.14	21.453802993695	64.14	17.5923866950435	64.14	568.32008994922	64.14	441.971528981917	64.14	243.664390520498	64.14	135.776924773966	64.14	86.2307227481731	64.14	61.2089998567934	64.14	47.7011260343773	64.14	31.6255151324854	64.14	25.2978763575598	64.14	25.1423357381719	64.14	25.1443178310588	64.14	24.8529063317632	64.14	591.010496655933	64.14	469.039606297994	64.14	258.210454661568	64.14	138.524023872925	64.14	84.2685687178753	64.14	54.9481626014057	64.14	37.8752641581001	64.14	30.5448678096746	64.14	30.0284895236639	64.14	25.0755160759072	64.14	23.2279923282876	64.14	26.3334390046368	64.14	509.310798937949	64.14	449.031517060936	64.14	246.210564969346	64.14	133.287416108032	64.14	85.9005614085335	64.14	54.484386127539	64.14	38.9430906207425	64.14	28.9319915053335	64.14	25.9234738580242	64.14	31.0486641147511	64.14	28.9050525800409	64.14	23.9777072455761
64.35	541.207115432252	64.35	431.361420531954	64.35	238.293054867476	64.35	127.712954487398	64.35	83.5962174108249	64.35	57.1021638709128	64.35	36.8222603031335	64.35	28.9537567297421	64.35	23.564716799294	64.35	23.7619327736988	64.35	21.3030732206581	64.35	17.3913305101638	64.35	568.218684202378	64.35	438.88683002539	64.35	241.292845863265	64.35	134.266058974022	64.35	85.8284803555394	64.35	60.6064557143299	64.35	46.948741112483	64.35	31.2245578496563	64.35	25.1475925932197	64.35	24.9419977028889	64.35	24.7937005671174	64.35	24.5522662321766	64.35	588.88605593572	64.35	465.860903827099	64.35	257.555986035422	64.35	137.368404756007	64.35	83.6666535232691	64.35	54.4973521295207	64.35	37.9252957506348	64.35	30.3948939835816	64.35	29.7786672014336	64.35	24.9256616894314	64.35	23.4278027126037	64.35	26.1335636088835	64.35	507.392120928288	64.35	447.168089701511	64.35	245.054897471823	64.35	132.485084259661	64.35	85.5501527859487	64.35	54.1344855013005	64.35	38.5436754696789	64.35	28.8322276752539	64.35	25.7240641255883	64.35	31.0486641147511	64.35	29.0545607428164	64.35	23.678609277755
64.67	539.361503482972	64.67	428.72261996904	64.67	236.745936532508	64.67	127.040719330495	64.67	82.577592879257	64.67	56.3398679373065	64.67	36.4153232633514	64.67	28.6988680340557	64.67	23.4613214734907	64.67	23.8092211082624	64.67	21.1497239623645	64.67	17.4394349845201	64.67	564.19475619195	64.67	435.748161764706	64.67	239.698940595975	64.67	133.040876547988	64.67	85.0134662828947	64.67	59.795647494195	64.67	46.4414002031734	64.67	31.2708041070046	64.67	24.9441242985681	64.67	24.8387522977941	64.67	24.7906301398026	64.67	24.3488232875387	64.67	585.47503869969	64.67	463.280717879257	64.67	255.208591331269	64.67	136.447102360681	64.67	82.8036776799535	64.67	54.3904375483746	64.67	37.020111745356	64.67	30.1911885642415	64.67	29.5751499613003	64.67	24.8726296439628	64.67	23.1751690088042	64.67	25.8305528008901	64.67	505.915683049536	64.67	442.630998452012	64.67	243.065160603715	64.67	131.566164376935	64.67	84.3883513931889	64.67	53.8279073142415	64.67	38.2892983262384	64.67	28.629148123065	64.67	25.571337437113	64.67	30.5963380417957	64.67	28.7519803357198	64.67	23.3766160144156
65.01	537.074787151703	65.01	426.593411377709	65.01	236.088307856037	65.01	125.778395897833	65.01	82.4767620452786	65.01	55.8867308436533	65.01	36.1135382401316	65.01	28.5983455882353	65.01	23.4110829261803	65.01	23.7087606424149	65.01	21.0994884384675	65.01	17.489693184017	65.01	563.13032120743	65.01	434.332430340557	65.01	238.84125870743	65.01	133.040876547988	65.01	84.1588078076625	65.01	59.393999129257	65.01	46.1404859229876	65.01	30.7195572513545	65.01	24.7437687451625	65.01	24.538283971072	65.01	24.6904659684598	65.01	24.1985218532314	65.01	584.665828173375	65.01	460.808678405573	65.01	253.295786571207	65.01	135.743771768576	65.01	82.2519894059598	65.01	53.9897748161765	65.01	36.8700295085139	65.01	30.0412333107585	65.01	29.0256113341718	65.01	24.6728500507933	65.01	22.7755977288119	65.01	25.7306289909056	65.01	502.987519349845	65.01	441.120307662539	65.01	241.959849071207	65.01	130.312669311146	65.01	83.4874105069659	65.01	52.828318498452	65.01	37.640325682082	65.01	28.1802619485294	65.01	25.2224113535217	65.01	30.0481962316176	65.01	28.3035113922214	65.01	23.0277110947175
65.3	535.39788119195	65.3	424.210816563467	65.3	233.609568498452	65.3	124.920012577399	65.3	81.2668343653251	65.3	55.4839456753096	65.3	36.0129432323916	65.3	28.2967812741873	65.3	23.2603672842492	65.3	23.4576087219427	65.3	21.1497239623645	65.3	17.0876306114551	65.3	561.609713622291	65.3	431.703173374613	65.3	237.125870743034	65.3	131.328778057276	65.3	83.5052425986842	65.3	58.490282749613	65.3	45.8395686193885	65.3	30.4188757739938	65.3	24.4933258151122	65.3	24.3880490518576	65.3	24.3899734544311	65.3	23.8979189846169	65.3	583.30026122291	65.3	458.387093653251	65.3	251.73534249226	65.3	134.136138254644	65.3	81.4996855650155	65.3	53.0882715750774	65.3	36.5198396381579	65.3	29.7413197803793	65.3	28.8757377128483	65.3	24.2233440765286	65.3	22.6757041529605	65.3	25.3309292158475	65.3	501.170036764706	65.3	438.451431888545	65.3	239.699013157895	65.3	129.660857681889	65.3	82.8867792182663	65.3	52.6283983165635	65.3	37.4905639270511	65.3	28.1303846991099	65.3	25.2224113535217	65.3	30.2475208010836	65.3	28.0543609713622	65.3	23.127397566757
65.6	532.298084365325	65.6	423.24758126935	65.6	232.24371130031	65.6	124.263605359907	65.6	81.0147663506192	65.6	55.0308085816563	65.6	35.8117532169118	65.6	28.1962588283669	65.6	23.1096531540248	65.6	23.4576087219427	65.6	20.9990143672601	65.6	17.2384036982392	65.6	559.835719814241	65.6	428.922213622291	65.6	235.612301664087	65.6	130.06986503483	65.6	82.5500374903251	65.6	57.9882207817337	65.6	45.2377370356037	65.6	30.2184234713622	65.6	24.4933258151122	65.6	24.187737337945	65.6	24.1896451117454	65.6	23.7977185323142	65.6	581.428937693498	65.6	456.520414086687	65.6	249.872871517028	65.6	133.533281733746	65.6	80.6470709171827	65.6	52.4872774767802	65.6	36.3197289812306	65.6	29.5413784345975	65.6	28.6259463283669	65.6	24.0735097595782	65.6	22.6757041529605	65.6	25.1810419891641	65.6	498.494291795666	65.6	436.135061919505	65.6	238.091307082043	65.6	129.009046052632	65.6	82.6865687886997	65.6	51.8787067047214	65.6	36.9414334607198	65.6	27.7313727505805	65.6	24.8734852699303	65.6	29.8987035603715	65.6	27.9048683001161	65.6	22.878180630805
65.96	531.180147058824	65.96	420.611503482972	65.96	230.270825270898	65.96	123.102251838235	65.96	79.8552510642415	65.96	54.9301107778638	65.96	35.0572936822755	65.96	27.9449557372291	65.96	22.9086989647833	65.96	23.4576087219427	65.96	20.9487773316563	65.96	16.9368575246711	65.96	558.213719040248	65.96	425.73679373065	65.96	233.594209558824	65.96	129.415235584365	65.96	82.2483915441177	65.96	57.8376064241486	65.96	44.9869721120356	65.96	29.6671735922988	65.96	24.2428828850619	65.96	23.9373473176277	65.96	24.1896451117454	65.96	23.647417098007	65.96	580.063370743034	65.96	452.585332817337	65.96	248.36276122291	65.96	132.428042763158	65.96	80.3461505901703	65.96	52.0866086977554	65.96	35.9695391108746	65.96	29.3414370888158	65.96	28.4261138254644	65.96	24.0735097595782	65.96	22.326079660894	65.96	24.9312294407895	65.96	496.979731037152	65.96	433.667618034056	65.96	236.63433630031	65.96	127.454721362229	65.96	81.6855226876935	65.96	51.628809500774	65.96	36.741752128483	65.96	27.8311242260062	65.96	24.7737912393576	65.96	29.6993789909056	65.96	27.7553786522833	65.96	22.8283366389319
66.22	528.065796805349	66.22	419.038760679792	66.22	228.522590081724	66.22	122.228731832745	66.22	79.3412894881439	66.22	54.0674928511175	66.22	34.8517876559404	66.22	27.8912404907287	66.22	22.755166857239	66.22	22.9524609592659	66.22	21.1471051258165	66.22	17.0352642934118	66.22	556.066682918524	66.22	423.004600823427	66.22	232.001454928182	66.22	128.341872813738	66.22	81.4841887808011	66.22	56.9268402810024	66.22	44.5300831069682	66.22	29.7637168578195	66.22	24.1897998675667	66.22	23.934383307311	66.22	24.1866498609886	66.22	23.2437352959386	66.22	577.614711026498	66.22	450.461146452452	66.22	246.721429621719	66.22	131.507466180659	66.22	79.5839911466072	66.22	51.5793866955331	66.22	35.4648750686834	66.22	29.0879074330965	66.22	28.3226916316478	66.22	23.8208349415901	66.22	22.3233151636601	66.22	24.5784493116178	66.22	494.293276374443	66.22	430.542560518821	66.22	234.394710213905	66.22	126.987732749814	66.22	80.9247149637042	66.22	51.1226841103269	66.22	36.2879699737262	66.22	27.5284546563506	66.22	24.571361796817	66.22	29.1476245443676	66.22	27.2537027390184	66.22	22.3271362848835
